Latitude,Longitude,10 Mi Quakes,25 Mi Quakes,50 Mi Quakes,Max Mag 10 Mi,Max Mag 25 Mi,Max Mag 50 Mi,Time D 10Mi,Time D 25Mi,Time D 50Mi,T 10Mi,T 25Mi,T 50Mi
37.451666700000004,-118.64283329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,3.49,3.49
35.766,-117.649,32,32,36,5.17,5.17,5.17,111067.0,111067.0,111067.0,3.64,3.64,3.64
34.123000000000005,-117.738,2,3,5,3.36,3.36,3.36,419863.0,419863.0,419863.0,2.85,2.85,2.85
37.2606667,-121.6456667,11,12,18,6.2,6.2,6.2,3867.0,3867.0,3867.0,4.2,4.2,4.2
40.3545,-124.76366670000002,0,2,5,0.0,4.28,4.28,-1.0,2437270.0,2437270.0,2.91,4.28,4.28
35.407,-117.81,0,0,3,0.0,0.0,3.23,-1.0,-1.0,848099.0,0.0,0.0,2.95
37.4736667,-118.94366670000001,14,62,85,4.6,6.1,6.1,1670.0,3628.0,3628.0,6.2,6.2,6.2
36.6136667,-121.2205,4,5,10,3.41,3.41,3.41,380578.0,380578.0,380578.0,2.78,2.78,2.78
34.051,-118.92200000000001,0,4,6,0.0,4.07,4.07,-1.0,421483.0,421483.0,3.37,3.37,3.37
37.5463333,-118.45716670000002,70,75,77,5.9,5.9,5.9,21024.0,21024.0,21024.0,6.4,6.4,6.4
38.6701667,-119.6043333,1,1,1,2.88,2.88,2.88,669025.0,669025.0,669025.0,2.76,2.76,2.76
36.8625,-121.594,4,5,6,2.87,2.87,2.87,1521829.0,1521829.0,1521829.0,2.72,2.72,2.72
37.6418333,-118.94116670000001,0,1,3,0.0,2.6,2.71,-1.0,125902.0,1633894.0,0.0,0.0,2.73
36.3853333,-121.8735,0,0,4,0.0,0.0,3.4,-1.0,-1.0,886171.0,2.75,2.75,2.75
40.9388333,-124.5875,0,1,9,0.0,2.65,3.81,-1.0,69068.0,565415.0,2.55,2.55,3.8
36.5863333,-121.18566670000001,0,0,1,0.0,0.0,2.8,-1.0,-1.0,397910.0,0.0,0.0,0.0
35.971,-117.318,12,12,14,3.5,3.5,3.5,2593975.0,2593975.0,2593975.0,3.15,3.15,3.15
34.2308333,-116.70966670000001,0,0,2,0.0,0.0,2.9,-1.0,-1.0,1988668.0,0.0,0.0,3.3
34.336,-116.46266670000001,29,152,192,7.3,7.3,7.3,20629.0,20629.0,20629.0,5.34,5.69,5.69
36.8818333,-121.626,1,4,6,3.05,3.12,3.12,2378841.0,2147986.0,2147986.0,3.14,3.14,3.14
36.1515,-120.2353333,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.6738333,-117.54166670000001,559,1073,1079,7.1,7.1,7.1,20277.0,20277.0,20277.0,4.9,4.9,4.9
38.785,-122.77183329999998,4,6,13,3.58,3.58,3.58,92729.0,92729.0,92729.0,3.08,3.08,3.08
32.634,-118.08033329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5825,-118.787,71,78,80,4.9,4.9,4.9,2589677.0,2589677.0,2589677.0,4.9,4.9,4.9
35.6498333,-121.08833329999999,161,227,230,4.14,4.14,4.14,1998787.0,1998787.0,1998787.0,3.4,3.4,3.4
40.8586667,-124.15716670000002,0,1,3,0.0,2.57,3.0,-1.0,384837.0,544585.0,0.0,0.0,2.58
37.546,-118.41266670000002,348,360,365,6.4,6.4,6.4,73813.0,73813.0,73813.0,5.8,5.8,5.8
33.8195,-118.2405,0,1,1,0.0,3.72,3.72,-1.0,2460.0,2460.0,2.57,2.85,2.85
37.4111667,-118.60183329999998,0,1,6,0.0,2.81,3.07,-1.0,2355414.0,1325662.0,0.0,0.0,3.47
35.7508333,-118.3425,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.974000000000004,-116.641,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.048,-115.565,25,52,61,3.71,4.7,4.7,277337.0,278869.0,278869.0,3.35,3.35,3.51
37.4871667,-118.83833329999999,2,3,19,2.7,3.0,3.2,499177.0,907881.0,1420248.0,2.73,2.73,2.73
40.4398333,-124.69366670000001,0,0,3,0.0,0.0,3.06,-1.0,-1.0,454601.0,0.0,0.0,3.12
32.576,-115.721,67,76,80,4.68,4.68,4.68,2495.0,2495.0,2495.0,4.96,4.96,4.96
32.7033333,-115.95866670000001,174,237,243,5.71,5.71,5.71,128490.0,128490.0,128490.0,3.96,4.17,4.17
33.624,-119.03299999999999,0,0,1,0.0,0.0,3.14,-1.0,-1.0,785090.0,0.0,0.0,3.38
36.8175,-121.5328333,6,11,12,4.0,4.0,4.0,572449.0,572449.0,572449.0,3.1,3.5,3.7
37.8505,-121.93616670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.7123333,-122.44433329999998,0,3,7,0.0,3.07,3.5,-1.0,602535.0,301486.0,2.81,3.39,3.39
32.926,-117.756,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.9881667,-121.47733329999998,0,0,4,0.0,0.0,2.79,-1.0,-1.0,1760154.0,2.53,2.53,2.58
33.010999999999996,-117.734,27,30,32,4.29,4.29,4.29,2412474.0,2412474.0,2412474.0,3.22,3.22,3.22
41.0015,-124.56,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.6076667,-115.77883329999999,552,594,613,4.96,4.96,4.96,396751.0,396751.0,396751.0,4.63,4.63,4.63
36.207666700000004,-120.30866670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.6625,-116.29583329999998,89,142,154,7.1,7.1,7.1,21980.0,21980.0,21980.0,4.64,4.99,4.99
35.7341667,-117.5741667,6,6,9,6.4,6.4,6.4,135.0,135.0,135.0,7.1,7.1,7.1
34.125,-117.70299999999999,0,0,21,0.0,0.0,4.29,-1.0,-1.0,895678.0,0.0,0.0,2.55
34.323,-118.44,330,474,476,6.7,6.7,6.7,115571.0,115571.0,115571.0,5.06,5.07,5.07
35.6595,-121.13033329999999,264,458,460,6.5,6.5,6.5,418420.0,418420.0,418420.0,4.14,4.14,4.14
38.7906667,-122.73700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.773,-122.71566670000001,0,1,1,0.0,3.22,3.22,-1.0,1790258.0,1790258.0,0.0,0.0,0.0
37.169000000000004,-117.75,90,97,99,6.1,6.1,6.1,969401.0,969401.0,969401.0,3.57,3.57,3.57
40.3173333,-124.551,374,509,533,6.57,7.2,7.2,922047.0,983987.0,983987.0,3.9,4.28,4.28
37.0956667,-121.93033329999999,42,52,57,6.9,6.9,6.9,2942.0,2942.0,2942.0,4.7,4.7,4.7
36.1978333,-120.762,1,3,12,2.84,3.0,3.75,769197.0,872526.0,2124546.0,3.03,3.1,3.36
37.581166700000004,-121.98133329999999,0,2,19,0.0,2.91,6.02,-1.0,186912.0,1112310.0,2.68,2.68,2.68
40.8856667,-123.853,0,1,1,0.0,2.83,2.83,-1.0,1489999.0,1489999.0,0.0,0.0,0.0
36.1738333,-120.27716670000001,2,3,5,2.64,3.32,3.32,1637419.0,1753463.0,1753463.0,3.4,3.4,3.4
37.5715,-118.85283329999999,4,7,8,2.84,2.97,2.97,921883.0,1993650.0,1993650.0,2.99,2.99,2.99
33.992,-116.9545,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.6
35.891999999999996,-117.734,3,4,6,3.55,4.06,4.06,101.0,513023.0,513023.0,4.35,4.35,4.35
35.4065,-116.8986667,0,0,1,0.0,0.0,2.81,-1.0,-1.0,774187.0,2.86,2.86,2.86
33.738,-118.35116670000001,0,0,1,0.0,0.0,2.98,-1.0,-1.0,2217607.0,2.71,2.71,2.71
34.0878333,-117.32133329999999,0,1,2,0.0,3.73,3.73,-1.0,2515605.0,2515605.0,2.54,2.54,2.76
40.3676667,-124.49866670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.7,2.7
40.317,-124.59933329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3601667,-124.89183329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.204666700000004,-124.9046667,0,1,2,0.0,2.68,2.68,-1.0,731540.0,731540.0,0.0,2.87,2.87
34.2311667,-117.44200000000001,1,9,11,2.51,3.52,3.52,2121791.0,1948757.0,1948757.0,2.89,2.89,2.89
38.8078333,-122.81083329999998,10,10,10,3.49,3.49,3.49,551050.0,551050.0,551050.0,3.14,3.14,3.14
34.378,-118.62,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.207,-118.056,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.44,-121.53416670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,2.56,2.56
33.9878333,-116.32983329999999,30,31,39,6.1,6.1,6.1,5127.0,5127.0,5127.0,4.98,4.98,4.98
34.7023333,-121.35566670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.43,3.43,3.43
39.9355,-120.14483329999999,0,0,2,0.0,0.0,3.03,-1.0,-1.0,2526016.0,0.0,0.0,2.8
35.745,-116.527,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.929,-116.85600000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.553000000000004,-117.82600000000001,1,1,2,3.0,3.0,3.0,13.0,13.0,13.0,3.26,3.26,3.26
41.3866667,-123.92616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.8493333,-121.51,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.330999999999996,-124.6305,2,6,9,2.59,3.5,3.5,19392.0,1089668.0,1089668.0,2.93,2.93,3.17
32.952,-117.79299999999999,43,43,45,3.27,3.27,3.27,2621657.0,2621657.0,2621657.0,3.68,3.68,3.68
36.0673333,-117.70833329999999,0,0,11,0.0,0.0,4.71,-1.0,-1.0,1258596.0,0.0,0.0,3.27
37.1405,-116.07216670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.368333299999996,-116.38683329999999,2,6,8,3.15,3.56,3.56,34965.0,1010605.0,1010605.0,2.87,2.87,2.87
36.0743333,-117.9016667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.767166700000004,-118.66133329999998,107,293,339,4.1,6.1,6.1,68714.0,80599.0,80599.0,3.51,6.2,6.2
34.6268333,-116.65733329999999,0,0,2,0.0,0.0,3.4,-1.0,-1.0,115892.0,0.0,0.0,0.0
38.1492,-117.9656,165,192,205,4.9,4.9,4.9,876335.0,876335.0,876335.0,5.0,5.0,5.0
40.549833299999996,-124.766,0,4,6,0.0,4.11,4.11,-1.0,2567369.0,2567369.0,2.56,2.95,4.35
35.656,-117.44883329999999,926,1972,2184,6.4,7.1,7.1,1276169.0,1154605.0,1154605.0,4.15,4.74,4.74
40.3708333,-124.57133329999999,1,1,1,3.6,3.6,3.6,492112.0,492112.0,492112.0,0.0,0.0,3.5
37.0173333,-121.47399999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.070666700000004,-118.85966670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.183,-115.6,10,10,13,3.88,3.88,3.88,505175.0,505175.0,505175.0,3.5,3.5,3.5
34.314,-116.43700000000001,7,16,18,2.93,3.32,3.32,363267.0,1923616.0,1923616.0,2.91,3.62,4.11
36.6076667,-121.20933329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.077,-119.07799999999999,1,1,1,3.24,3.24,3.24,120592.0,120592.0,120592.0,0.0,2.66,2.66
33.67,-117.01799999999999,2,4,24,2.66,3.01,4.82,867570.0,1085499.0,950627.0,2.51,2.51,3.45
40.4721667,-125.42983329999998,0,1,2,0.0,2.84,2.84,-1.0,1623449.0,1623449.0,3.0,3.0,3.8
40.3286667,-124.4735,0,5,6,0.0,2.73,3.0,-1.0,837743.0,2108731.0,0.0,3.65,3.65
37.4673333,-118.84166670000002,14,16,16,3.21,3.21,3.21,2521218.0,2521218.0,2521218.0,3.18,3.18,3.18
33.334,-116.311,0,5,7,0.0,2.9,2.9,-1.0,1393151.0,1393151.0,3.15,3.15,3.15
35.5846667,-120.796,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.75,-116.42,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,3.2
40.7535,-124.62366670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.1686667,-121.97866670000002,2,2,4,3.3,3.3,4.0,2104118.0,2104118.0,2374604.0,2.58,2.58,2.58
40.4078333,-124.8926667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3651667,-125.2935,0,0,3,0.0,0.0,3.71,-1.0,-1.0,2584136.0,0.0,0.0,0.0
37.3696667,-119.97733329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.04,3.04,3.04
40.2771667,-124.94683329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.2797,-115.4283,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.229,-116.257,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5471667,-118.80833329999999,1,2,4,2.58,2.58,2.93,755451.0,755451.0,1307204.0,0.0,0.0,2.84
37.841333299999995,-122.02433329999998,0,1,2,0.0,3.01,3.2,-1.0,999954.0,1470705.0,0.0,0.0,0.0
32.859,-116.18533329999998,1,1,2,2.85,2.85,2.85,2339547.0,2339547.0,2339547.0,2.98,2.98,2.98
35.8933333,-117.6755,98,303,331,4.74,4.74,4.74,1714884.0,1714884.0,1714884.0,4.89,4.89,4.89
34.405,-116.464,6,17,33,3.23,3.56,3.56,399535.0,2405040.0,2405040.0,4.19,4.19,4.19
32.969,-115.87299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.398,-118.728,277,294,294,6.1,6.1,6.1,430535.0,430535.0,430535.0,3.9,3.9,3.9
37.636166700000004,-118.92966670000001,0,1,2,0.0,2.77,2.77,-1.0,1034337.0,1034337.0,2.86,2.86,2.86
33.046,-115.55799999999999,8,10,13,3.48,3.8,3.8,9528.0,311272.0,311272.0,3.28,3.28,3.28
40.8398,-115.0272,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.287833299999996,-124.29883329999998,0,0,3,0.0,0.0,3.7,-1.0,-1.0,1550198.0,0.0,0.0,3.95
37.6,-118.75,449,696,740,6.2,6.2,6.2,574105.0,574105.0,574105.0,4.7,4.7,4.7
40.4533333,-124.65283329999998,2,5,9,2.65,3.6,4.1,633470.0,2124705.0,957953.0,3.19,3.19,3.19
36.0571667,-121.54933329999999,2,2,4,3.5,3.5,3.5,181210.0,181210.0,181210.0,4.7,4.7,4.7
40.229,-124.17200000000001,0,2,3,0.0,2.56,3.78,-1.0,2174329.0,2093981.0,5.58,5.58,5.58
38.437,-118.73,0,1,1,0.0,2.9,2.9,-1.0,328984.0,328984.0,0.0,0.0,0.0
33.9225,-117.77383329999999,0,0,2,0.0,0.0,3.6,-1.0,-1.0,1416673.0,0.0,2.5,2.5
38.8391667,-122.76383329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.7516667,-121.44783329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.024,-116.96600000000001,215,329,1062,4.56,4.67,5.42,973149.0,1526199.0,935785.0,4.68,4.68,4.68
40.3553333,-124.2645,5,9,10,3.0,3.15,3.15,836228.0,2561995.0,2561995.0,2.87,4.3,4.3
35.754,-117.742,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.509666700000004,-118.87433329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.8709,-119.6245,228,228,228,4.7,4.7,4.7,1259932.0,1259932.0,1259932.0,4.2,4.2,4.2
40.4036667,-125.00066670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.818000000000005,-122.8115,0,0,1,0.0,0.0,3.26,-1.0,-1.0,386796.0,0.0,0.0,2.61
35.313,-118.66016670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.8687,-119.5953,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.622,-116.544,428,843,2384,4.47,5.42,7.3,905668.0,352857.0,991310.0,3.91,3.96,4.68
34.245,-116.36399999999999,291,987,1437,7.3,7.3,7.3,363862.0,363862.0,363862.0,4.42,5.42,5.42
37.5801667,-122.51216670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.961,-115.53,0,1,5,0.0,3.13,3.74,-1.0,1182999.0,1442410.0,3.11,3.11,3.11
38.389,-118.7322,0,1,2,0.0,2.5,3.08,-1.0,622208.0,1379809.0,0.0,0.0,0.0
35.9075,-120.49116670000001,0,2,3,0.0,2.77,2.77,-1.0,252739.0,252739.0,2.56,2.56,3.06
33.1918333,-115.60316670000002,6,6,8,3.55,3.55,3.55,1880520.0,1880520.0,1880520.0,2.59,2.59,2.97
40.436,-119.6,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,4.8,4.8,4.8
35.659833299999995,-118.47066670000001,0,4,6,0.0,4.19,4.19,-1.0,2331111.0,2331111.0,2.51,2.51,2.51
34.016,-116.318,4,11,26,5.0,5.0,5.0,2097139.0,2097139.0,2097139.0,3.25,3.25,3.32
32.928000000000004,-116.23299999999999,1,6,10,2.55,2.81,3.06,1269743.0,2170442.0,1632551.0,2.72,2.77,2.77
34.7023333,-121.35566670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.469333299999995,-120.44733329999998,0,0,6,0.0,0.0,3.06,-1.0,-1.0,530475.0,2.55,3.12,3.6
35.613,-120.8945,281,483,485,4.73,6.5,6.5,544162.0,544773.0,544773.0,3.77,4.14,4.14
37.7406667,-122.14183329999999,6,6,10,4.0,4.0,4.0,1716542.0,1716542.0,1716542.0,3.2,3.2,3.2
36.4051667,-117.84016670000001,39,41,41,5.19,5.19,5.19,6918.0,6918.0,6918.0,4.66,4.66,4.66
34.025999999999996,-116.758,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.959166700000004,-116.325,17,18,26,6.1,6.1,6.1,2786.0,2786.0,2786.0,4.98,4.98,4.98
37.4355,-118.6565,327,335,335,6.1,6.1,6.1,871093.0,871093.0,871093.0,3.7,3.7,3.7
37.58,-122.5015,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.6983333,-120.02216670000001,6,7,10,2.69,2.69,3.1,2370622.0,2370622.0,2084825.0,2.83,2.83,2.83
36.4333333,-120.971,0,0,1,0.0,0.0,3.1,-1.0,-1.0,1200143.0,0.0,0.0,3.3
35.676333299999996,-117.5115,93,94,97,6.4,6.4,6.4,4045.0,4045.0,4045.0,7.1,7.1,7.1
35.9931667,-117.87583329999998,0,0,3,0.0,0.0,2.69,-1.0,-1.0,643638.0,0.0,0.0,0.0
34.9936667,-116.95033329999998,0,0,1,0.0,0.0,2.97,-1.0,-1.0,171867.0,2.64,2.64,2.64
36.0388333,-119.85883329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.6955,-116.2345,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.0878333,-117.51733329999999,0,0,2,0.0,0.0,3.18,-1.0,-1.0,844709.0,3.67,3.67,3.67
40.6413,-117.1731,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5053333,-121.6825,2,6,8,3.06,3.3,3.3,1409468.0,124314.0,124314.0,3.07,3.07,3.07
40.2926667,-124.36416670000001,5,9,14,3.37,3.63,3.63,1402234.0,1344096.0,1344096.0,2.69,2.69,2.87
34.222,-117.445,0,0,2,0.0,0.0,3.28,-1.0,-1.0,264259.0,0.0,0.0,0.0
38.7455,-119.69966670000001,192,214,220,5.7,5.7,5.7,450395.0,450395.0,450395.0,4.6,4.6,4.6
34.069,-118.101,59,59,64,5.9,5.9,5.9,255424.0,255424.0,255424.0,3.42,3.42,3.42
39.8505,-123.36116670000001,0,0,3,0.0,0.0,2.98,-1.0,-1.0,2403329.0,4.54,4.54,4.54
36.7798333,-121.495,6,34,40,2.87,4.4,4.4,1823456.0,7068.0,7068.0,3.6,3.6,3.6
35.7255,-121.05916670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.779166700000005,-121.9671667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.6958333,-116.06616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.171833299999996,-122.44183329999998,2,2,4,3.0,3.0,3.0,1399879.0,1399879.0,1399879.0,0.0,0.0,0.0
35.9276667,-117.72783329999999,653,1268,1407,5.5,7.1,7.1,60379.0,62059.0,62059.0,4.5,4.9,4.9
36.184,-120.36083329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.0961,-116.2825,0,0,1,0.0,0.0,3.33,-1.0,-1.0,21568.0,0.0,0.0,0.0
33.2186667,-116.08733329999998,0,1,1,0.0,3.0,3.0,-1.0,814721.0,814721.0,0.0,2.59,2.59
40.287,-124.42766670000002,1,3,5,2.62,3.03,3.03,2810857.0,2123192.0,2123192.0,2.64,3.18,3.18
34.41,-117.72399999999999,0,0,5,0.0,0.0,3.46,-1.0,-1.0,275713.0,2.56,2.56,6.7
33.064,-114.889,0,1,8,0.0,2.6,4.6,-1.0,549668.0,1766524.0,0.0,2.6,3.9
38.7966667,-122.8241667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3758333,-124.62183329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.013000000000005,-117.79799999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.069,-117.88,0,2,2,0.0,2.66,2.66,-1.0,1375774.0,1375774.0,0.0,0.0,0.0
40.619,-124.766,19,30,37,6.5,6.5,6.5,62578.0,62578.0,62578.0,3.33,4.05,4.05
40.4186667,-124.83333329999999,0,9,14,0.0,4.66,4.66,-1.0,3979.0,3979.0,2.54,2.54,2.87
35.51,-118.301,0,0,5,0.0,0.0,3.19,-1.0,-1.0,2098482.0,2.72,2.72,3.14
37.5478333,-118.87483329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.94,-116.785,54,123,282,4.79,4.79,4.79,1710107.0,1710107.0,1710107.0,3.51,3.61,4.36
41.8817,-119.6349,129,130,130,4.7,4.7,4.7,94187.0,94187.0,94187.0,4.6,4.6,4.6
41.521333299999995,-125.62483329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.5,3.5,3.5
32.669000000000004,-115.77816670000001,692,719,736,4.96,4.96,4.96,822237.0,822237.0,822237.0,4.63,4.63,4.63
34.227,-119.59100000000001,0,0,1,0.0,0.0,3.48,-1.0,-1.0,481767.0,0.0,0.0,0.0
33.889,-116.163,0,0,8,0.0,0.0,3.39,-1.0,-1.0,866570.0,3.12,3.12,3.12
35.973833299999995,-120.5285,2,6,11,3.93,3.93,3.93,604468.0,604468.0,604468.0,2.9,2.9,2.9
40.4091667,-124.65116670000002,0,0,2,0.0,0.0,2.9,-1.0,-1.0,1079027.0,0.0,0.0,0.0
34.302,-116.45100000000001,0,0,1,0.0,0.0,3.41,-1.0,-1.0,1366820.0,0.0,0.0,0.0
40.3945,-125.01016670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.478,-115.885,0,0,2,0.0,0.0,2.67,-1.0,-1.0,1881120.0,2.79,2.79,2.79
32.978,-117.802,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.824,-122.80883329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5058333,-118.82433329999999,117,117,117,5.5,5.5,5.5,335364.0,335364.0,335364.0,4.0,4.0,4.0
36.607,-121.20716670000002,3,3,7,3.59,3.59,3.59,472941.0,472941.0,472941.0,2.74,2.74,2.74
39.0079,-118.8183,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.032,-117.771,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.78,2.78,3.53
34.625,-121.475,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.62,2.62,2.62
37.580999999999996,-118.86166670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.0465,-123.12083329999999,0,0,3,0.0,0.0,2.9,-1.0,-1.0,1659351.0,0.0,0.0,0.0
35.0713333,-119.60416670000001,0,1,1,0.0,2.57,2.57,-1.0,117752.0,117752.0,2.6,2.6,2.6
34.949,-116.934,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.6595,-121.2865,11,12,13,3.36,3.36,3.36,28091.0,28091.0,28091.0,2.79,2.79,3.2
37.972333299999995,-118.72200000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.456166700000004,-118.5861667,334,343,344,6.1,6.1,6.1,1125541.0,1125541.0,1125541.0,3.8,3.8,3.8
40.262,-124.29116670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.114000000000004,-117.714,0,0,1,0.0,0.0,4.06,-1.0,-1.0,1439685.0,0.0,0.0,0.0
34.7075,-116.28616670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.7941667,-122.76433329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.6486667,-119.55616670000002,0,1,1,0.0,2.8,2.8,-1.0,974095.0,974095.0,0.0,2.5,2.5
37.4258333,-118.57616670000002,1,1,3,3.3,3.3,3.3,1498335.0,1498335.0,1498335.0,0.0,0.0,0.0
35.07,-116.99,54,73,149,4.24,4.24,4.24,231588.0,231588.0,231588.0,3.24,4.06,4.06
34.63,-117.12,14,58,69,3.3,5.7,5.7,1972095.0,2112193.0,2112193.0,0.0,3.5,3.6
37.4336667,-118.62766670000002,51,57,58,6.1,6.1,6.1,5990.0,5990.0,5990.0,5.6,5.6,5.6
38.743,-119.59,0,0,6,0.0,0.0,3.67,-1.0,-1.0,211364.0,0.0,0.0,3.18
33.288000000000004,-118.571,0,1,30,0.0,2.61,4.18,-1.0,675037.0,464615.0,2.64,2.64,3.1
